ID,착과량(int)
TEST_0936,75.88925387068575
TEST_0937,143.92620255007395
TEST_0938,218.996655630065
TEST_0939,146.4717118503984
TEST_0940,201.56946490992118
TEST_0941,147.94588711499662
TEST_0942,151.19805799271944
TEST_0943,557.2089831484465
TEST_0944,253.79189254222229
TEST_0945,648.0596430567059
TEST_0946,184.36226213088975
TEST_0947,765.3031780427689
TEST_0948,298.46398286677123
TEST_0949,443.2383992556249
TEST_0950,346.9887987529867
TEST_0951,650.3271573318577
TEST_0952,148.12564019075066
TEST_0953,448.39989745521325
TEST_0954,347.98618484617685
TEST_0955,580.6344740233789
TEST_0956,744.359653784807
TEST_0957,147.8885873767273
TEST_0958,448.3230213284944
TEST_0959,548.2395442376056
TEST_0960,219.58348024350974
TEST_0961,347.95725989682893
TEST_0962,449.69567392456065
TEST_0963,50.82903058315809
TEST_0964,361.2398515262104
TEST_0965,148.19785938749249
TEST_0966,355.5188266307197
TEST_0967,344.5199068195118
TEST_0968,541.3568056997781
TEST_0969,346.4726225673231
TEST_0970,113.29944598497502
TEST_0971,516.4375563672853
TEST_0972,249.9350545015435
TEST_0973,461.7680340784476
TEST_0974,363.83770101214327
TEST_0975,641.3633823156971
TEST_0976,545.6337798126746
TEST_0977,253.85123485994285
TEST_0978,256.1528062656622
TEST_0979,250.89217595589002
TEST_0980,246.0585819109671
TEST_0981,149.13414365791448
TEST_0982,55.4272086044721
TEST_0983,355.0832820070759
TEST_0984,212.45369166558487
TEST_0985,626.1782573068159
TEST_0986,764.2981435712546
TEST_0987,48.54527356707372
TEST_0988,257.2175429653124
TEST_0989,662.5824053314386
TEST_0990,449.69567392456065
TEST_0991,461.7680340784476
TEST_0992,228.2552867203663
TEST_0993,763.0470235153362
TEST_0994,463.9250467157787
TEST_0995,449.9077749416864
TEST_0996,150.38223797676184
TEST_0997,672.2242587620296
TEST_0998,448.10041039963886
TEST_0999,578.1560341766947
TEST_1000,628.8722069991387
TEST_1001,540.2853562377031
TEST_1002,746.0393112027259
TEST_1003,650.1372862002827
TEST_1004,227.85643099255498
TEST_1005,448.1890377528558
TEST_1006,241.16684882784827
TEST_1007,755.5995446105601
TEST_1008,448.1890377528558
TEST_1009,737.9135696669258
TEST_1010,349.43994335625484
TEST_1011,553.1316480843404
TEST_1012,556.8900739065938
TEST_1013,547.4610315723238
TEST_1014,346.2961969491302
TEST_1015,254.11780681480508
TEST_1016,449.2930609871961
TEST_1017,651.5262229062475
TEST_1018,447.61424917784575
TEST_1019,449.4037038304474
TEST_1020,166.72320985228433
TEST_1021,345.86343113502284
TEST_1022,395.419711073295
TEST_1023,143.92620255007395
TEST_1024,232.43099110321293
TEST_1025,448.4407027262879
TEST_1026,648.4668583248779
TEST_1027,253.83946809553606
TEST_1028,745.4466166122629
TEST_1029,84.72362863590669
TEST_1030,449.69567392456065
TEST_1031,656.3799361111044
TEST_1032,102.00881873401745
TEST_1033,730.9161701237907
TEST_1034,651.9155026991947
TEST_1035,548.5072502579848
TEST_1036,646.3722633374139
TEST_1037,554.76746646892
TEST_1038,352.8705250478531
TEST_1039,249.9350545015435
TEST_1040,536.1254646989464
TEST_1041,641.0020855670647
TEST_1042,347.95725989682893
TEST_1043,356.2839638171125
TEST_1044,47.464643322942194
TEST_1045,447.25862946403595
TEST_1046,347.8195901220132
TEST_1047,346.18096976721046
TEST_1048,145.525369880426
TEST_1049,158.811066135376
TEST_1050,754.6914248892642
TEST_1051,247.56740882268673
TEST_1052,585.679858794973
TEST_1053,346.92885647192725
TEST_1054,556.8908107115248
TEST_1055,342.68298215852326
TEST_1056,548.9441720574332
TEST_1057,361.2398515262104
TEST_1058,557.2089831484465
TEST_1059,73.94248899163391
TEST_1060,767.5251393487785
TEST_1061,556.2913723573852
TEST_1062,447.25862946403595
TEST_1063,754.1846217096781
TEST_1064,653.8879978474396
TEST_1065,653.7874388344089
TEST_1066,586.8967712407052
TEST_1067,468.6784792961017
TEST_1068,149.86686920711065
TEST_1069,447.25862946403595
TEST_1070,154.6362741398787
TEST_1071,764.2741110781744
TEST_1072,148.12564019075066
TEST_1073,353.1196924659089
TEST_1074,447.118277539106
TEST_1075,155.55627290584505
TEST_1076,585.9853022958466
TEST_1077,143.7333985443719
TEST_1078,557.2089831484465
TEST_1079,244.13511118682868
TEST_1080,768.0180717206135
TEST_1081,535.9712341988009
TEST_1082,37.87629627582865
TEST_1083,631.414916832075
TEST_1084,641.3633823156971
TEST_1085,592.7913173567579
TEST_1086,348.029149084374
TEST_1087,351.4845307795954
TEST_1088,509.9431724106913
TEST_1089,49.423921517817874
TEST_1090,352.8705250478531
TEST_1091,258.41753225858827
TEST_1092,444.33111064021034
TEST_1093,163.59301914854913
TEST_1094,583.7187470341489
TEST_1095,174.61671043278847
TEST_1096,47.464643322942194
TEST_1097,684.0360830159369
TEST_1098,780.7697745330539
TEST_1099,258.05050042284046
TEST_1100,346.4726225673231
TEST_1101,44.88112557208086
TEST_1102,640.0543551060499
TEST_1103,202.0014386838433
TEST_1104,143.1182675820627
TEST_1105,754.9179787882006
TEST_1106,150.29901694716665
TEST_1107,648.0083552367299
TEST_1108,564.745541407632
TEST_1109,346.4726225673231
TEST_1110,536.1254646989464
TEST_1111,539.5814480242959
TEST_1112,461.7680340784476
TEST_1113,650.3233027167217
TEST_1114,545.8633578367436
TEST_1115,324.86011905803645
TEST_1116,449.69567392456065
TEST_1117,651.7335145085688
TEST_1118,253.85123485994285
TEST_1119,649.4270136995241
TEST_1120,150.57423104007756
TEST_1121,149.13414365791448
TEST_1122,154.56018746923255
TEST_1123,546.77529245147
TEST_1124,175.28614757485465
TEST_1125,295.98303172294794
TEST_1126,557.6311037177093
TEST_1127,147.94588711499662
TEST_1128,364.2756819451544
TEST_1129,765.8927413047862
TEST_1130,657.2353860380184
TEST_1131,553.6414801065207
TEST_1132,44.659687108218584
TEST_1133,654.2869582145245
TEST_1134,565.3204122766974
TEST_1135,144.434770722872
TEST_1136,415.31230211370655
TEST_1137,685.9892621502845
TEST_1138,354.16667419165253
TEST_1139,540.8300273983709
TEST_1140,380.1208608278572
TEST_1141,449.69567392456065
TEST_1142,156.21774290033105
TEST_1143,554.7595358046435
TEST_1144,256.1528062656622
TEST_1145,652.3012557711463
TEST_1146,331.4649531178207
TEST_1147,162.55352913523672
TEST_1148,351.7931144982341
TEST_1149,191.07065305557458
TEST_1150,150.79171809793073
TEST_1151,363.83770101214327
TEST_1152,352.8705250478531
TEST_1153,542.12640863218
TEST_1154,312.2483920326352
TEST_1155,292.12757358165715
TEST_1156,654.9067276371468
TEST_1157,449.69567392456065
TEST_1158,153.51788305762332
TEST_1159,449.2930609871961
TEST_1160,93.32769749965334
TEST_1161,116.62515046575501
TEST_1162,625.0110915278407
TEST_1163,449.69567392456065
TEST_1164,148.12564019075066
TEST_1165,742.64702368178
TEST_1166,516.4375563672853
TEST_1167,257.9280854825081
TEST_1168,659.0411340535054
TEST_1169,156.53825633947747
TEST_1170,555.3733278917368
TEST_1171,560.0248564967599
TEST_1172,507.88657808124645
TEST_1173,251.35260879168294
TEST_1174,743.900309447615
TEST_1175,557.2089831484465
TEST_1176,139.16513680247786
TEST_1177,21.373278243900145
TEST_1178,145.525369880426
TEST_1179,447.26490589784584
TEST_1180,44.88112557208086
TEST_1181,643.7429228451902
TEST_1182,443.5905362355817
TEST_1183,448.1890377528558
TEST_1184,748.6021647184994
TEST_1185,345.0452079263521
TEST_1186,42.7658300163506
TEST_1187,26.41583366815192
TEST_1188,651.0825715718045
TEST_1189,630.786013866301
TEST_1190,538.8941372686685
TEST_1191,244.7061602120242
TEST_1192,651.4595657504921
TEST_1193,754.642992634105
TEST_1194,247.56740882268673
TEST_1195,387.45234806625115
TEST_1196,755.4212220612337
TEST_1197,45.7840480736889
TEST_1198,463.84604939618134
TEST_1199,379.501394477462
TEST_1200,387.45234806625115
TEST_1201,247.56740882268673
TEST_1202,449.69567392456065
TEST_1203,546.77529245147
TEST_1204,551.9409403370959
TEST_1205,251.56235082052007
TEST_1206,636.9455488067283
TEST_1207,254.5841570694187
TEST_1208,173.4607820425811
TEST_1209,448.8420232125637
TEST_1210,626.1782573068159
TEST_1211,242.5866360666695
TEST_1212,650.9571686845985
TEST_1213,759.2861031185644
TEST_1214,445.88227907697365
TEST_1215,363.83770101214327
TEST_1216,243.65074174835107
TEST_1217,345.7476674783241
TEST_1218,47.698834810267215
TEST_1219,258.3045183384625
TEST_1220,228.87186076471016
TEST_1221,50.616225926839434
TEST_1222,348.44292419961903
TEST_1223,447.25862946403595
TEST_1224,645.2221949333707
TEST_1225,154.56018746923255
TEST_1226,48.342558801799875
TEST_1227,448.1890377528558
TEST_1228,281.09302988618475
TEST_1229,47.464643322942194
TEST_1230,694.4411593237394
TEST_1231,242.85547433341128
TEST_1232,764.302513324638
TEST_1233,768.6243699750253
TEST_1234,121.27399589065881
TEST_1235,147.54038041420822
TEST_1236,616.547824294819
TEST_1237,243.65074174835107
TEST_1238,652.0652440863084
TEST_1239,252.1769427923374
TEST_1240,543.1753714336833
TEST_1241,655.3569012352294
TEST_1242,351.4845307795954
TEST_1243,163.59301914854913
TEST_1244,657.2353860380184
TEST_1245,743.2940503080551
TEST_1246,344.22920747488985
TEST_1247,228.92925497433936
TEST_1248,447.25862946403595
TEST_1249,743.3923105228157
TEST_1250,194.72414046455626
TEST_1251,641.3633823156971
TEST_1252,30.156563282049696
TEST_1253,254.95653443153188
TEST_1254,149.40010101263906
TEST_1255,449.69567392456065
TEST_1256,20.95536733635796
TEST_1257,553.1180315782566
TEST_1258,252.1769427923374
TEST_1259,128.61605877759263
TEST_1260,341.1511111406327
TEST_1261,652.3012557711463
TEST_1262,150.29901694716665
TEST_1263,53.24986097975412
TEST_1264,538.8941372686685
TEST_1265,55.4272086044721
TEST_1266,189.43380495643484
TEST_1267,545.8633578367436
TEST_1268,647.7587702441263
TEST_1269,448.1890377528558
TEST_1270,343.2643048261042
TEST_1271,247.56740882268673
TEST_1272,150.79171809793073
TEST_1273,642.468952825828
TEST_1274,551.8628071790163
TEST_1275,557.2089831484465
TEST_1276,764.4715472097039
TEST_1277,257.9280854825081
TEST_1278,548.6724957549865
TEST_1279,449.4037038304474
TEST_1280,767.3055668054158
TEST_1281,294.1270356177278
TEST_1282,27.7459308257301
TEST_1283,46.03663180701739
TEST_1284,351.7931144982341
TEST_1285,109.0380944752905
TEST_1286,616.9782681439071
TEST_1287,162.55352913523672
TEST_1288,344.22920747488985
TEST_1289,656.3799361111044
TEST_1290,243.6517352629752
TEST_1291,557.5535239113718
TEST_1292,553.1316480843404
TEST_1293,633.0611141879988
TEST_1294,234.15509355823144
TEST_1295,345.86343113502284
TEST_1296,565.498776780862
TEST_1297,312.2483920326352
TEST_1298,516.4375563672853
TEST_1299,145.44928320977988
TEST_1300,442.2656402785608
TEST_1301,447.25862946403595
TEST_1302,683.6923941159721
TEST_1303,449.49410506298466
TEST_1304,585.9853022958466
TEST_1305,37.899934210977854
TEST_1306,585.9853022958466
TEST_1307,340.79880569502404
TEST_1308,632.4322112222246
TEST_1309,330.91967932972597
TEST_1310,540.8300273983709
TEST_1311,310.402332336124
TEST_1312,583.0135630314849
TEST_1313,447.25862946403595
TEST_1314,585.9853022958466
TEST_1315,253.83946809553606
TEST_1316,227.4874565342306
TEST_1317,447.25862946403595
TEST_1318,143.7333985443719
TEST_1319,40.45049770351084
TEST_1320,570.9627910415794
TEST_1321,28.39871339388383
TEST_1322,651.6984764817948
TEST_1323,189.43380495643484
TEST_1324,159.26526383800083
TEST_1325,352.88402741884704
TEST_1326,153.51788305762332
TEST_1327,650.3654569698117
TEST_1328,355.0832820070759
TEST_1329,145.18444714143908
TEST_1330,343.2643048261042
TEST_1331,445.28878715543505
TEST_1332,556.8908107115248
TEST_1333,138.4629484060571
TEST_1334,450.3223336598222
TEST_1335,103.90073031474537
TEST_1336,748.3236950940371
TEST_1337,555.0972571452162
TEST_1338,448.1890377528558
TEST_1339,246.44796413397052
TEST_1340,247.56740882268673
TEST_1341,448.21695357664834
TEST_1342,245.3146175152661
TEST_1343,577.8373177150365
TEST_1344,448.8420232125637
TEST_1345,447.25862946403595
TEST_1346,636.2220479435808
TEST_1347,84.35891967794316
TEST_1348,22.710708762541998
TEST_1349,654.9067276371468
TEST_1350,662.5824053314386
TEST_1351,128.49177290791482
TEST_1352,241.39729551583594
TEST_1353,763.8035012817147
TEST_1354,41.305726353033194
TEST_1355,657.0369159149998
TEST_1356,594.5286824166803
TEST_1357,447.70498354472625
TEST_1358,552.1884615431197
TEST_1359,687.2155831597665
TEST_1360,545.7275196087088
TEST_1361,144.434770722872
TEST_1362,387.97288720216795
TEST_1363,157.62361167302294
TEST_1364,254.106574674113
TEST_1365,654.2869582145245
TEST_1366,113.29944598497502
TEST_1367,331.1357098920118
TEST_1368,254.7441721118133
TEST_1369,448.1890377528558
TEST_1370,249.61744587576084
TEST_1371,507.88657808124645
TEST_1372,649.1896461028007
TEST_1373,446.22863243731206
TEST_1374,298.46398286677123
TEST_1375,643.7429228451902
TEST_1376,547.2658276952013
TEST_1377,351.7931144982341
TEST_1378,48.342558801799875
TEST_1379,539.651474243853
TEST_1380,255.0288365151611
TEST_1381,346.4726225673231
TEST_1382,58.405668369592235
TEST_1383,143.7333985443719
TEST_1384,159.6049597243992
TEST_1385,540.8300273983709
TEST_1386,647.4943516713146
TEST_1387,448.1890377528558
TEST_1388,43.02916817177348
TEST_1389,464.38533731826124
TEST_1390,634.2953821735389
TEST_1391,764.2741110781744
TEST_1392,655.3569012352294
TEST_1393,247.56740882268673
TEST_1394,755.0313848041451
TEST_1395,553.1180315782566
TEST_1396,355.16181812279143
TEST_1397,25.308431719594445
TEST_1398,450.3223336598222
TEST_1399,21.697191401261072
TEST_1400,655.2746491775047
TEST_1401,647.4203401476384
TEST_1402,448.88947010273375
TEST_1403,255.0885207471334
TEST_1404,759.7929259780298
TEST_1405,109.0380944752905
TEST_1406,148.19785938749249
TEST_1407,648.0596430567059
TEST_1408,247.57568116455403
TEST_1409,143.1296223428847
TEST_1410,747.7459872927777
TEST_1411,539.6144748138037
TEST_1412,146.49487914828723
TEST_1413,156.21774290033105
TEST_1414,247.56740882268673
TEST_1415,656.3799361111044
TEST_1416,418.2752713847435
TEST_1417,743.9813463232618
TEST_1418,766.4609011112012
TEST_1419,130.317614841182
TEST_1420,521.579428955476
TEST_1421,148.52863011892728
TEST_1422,447.25862946403595
TEST_1423,254.04525733373612
TEST_1424,242.5866360666695
TEST_1425,448.1890377528558
TEST_1426,767.8071232585916
TEST_1427,644.3613455224888
TEST_1428,523.6745055876291
TEST_1429,640.0543551060499
TEST_1430,246.44796413397052
TEST_1431,252.42880542267608
TEST_1432,557.2089831484465
TEST_1433,345.86343113502284
TEST_1434,363.83770101214327
TEST_1435,342.263784331177
TEST_1436,146.2716570970825
TEST_1437,764.7771622713956
TEST_1438,162.55352913523672
TEST_1439,644.2618276495509
TEST_1440,447.6261582818027
TEST_1441,146.29671629892212
TEST_1442,559.0728671069675
TEST_1443,448.10041039963886
TEST_1444,246.22163749921702
TEST_1445,546.77529245147
TEST_1446,104.09941707934429
TEST_1447,447.72475798812457
TEST_1448,449.69567392456065
TEST_1449,753.2876787898224
TEST_1450,651.361259936574
TEST_1451,649.6228157121831
TEST_1452,652.5154176843909
TEST_1453,344.5199068195118
TEST_1454,642.4035269461127
TEST_1455,254.5407371835731
TEST_1456,448.9377352829848
TEST_1457,45.65987533529902
TEST_1458,537.050348082259
TEST_1459,351.4845307795954
TEST_1460,538.1415114973692
TEST_1461,143.7333985443719
TEST_1462,49.08333969282991
TEST_1463,755.4212220612337
TEST_1464,355.5188266307197
TEST_1465,447.7305828919011
TEST_1466,151.92760379939398
TEST_1467,247.56740882268673
TEST_1468,239.60844708599097
TEST_1469,471.3874504679827
TEST_1470,65.24575651305615
TEST_1471,751.5640444110888
TEST_1472,356.2839638171125
TEST_1473,256.1528062656622
TEST_1474,163.59301914854913
TEST_1475,537.8553753955184
TEST_1476,557.2089831484465
TEST_1477,331.4649531178207
TEST_1478,351.4845307795954
TEST_1479,256.1198764788115
TEST_1480,642.4459564058817
TEST_1481,147.8885873767273
TEST_1482,147.08776080304133
TEST_1483,447.72475798812457
TEST_1484,508.4892949574527
TEST_1485,113.29944598497502
TEST_1486,282.2164225852659
TEST_1487,764.302513324638
TEST_1488,40.45049770351084
TEST_1489,50.82903058315809
TEST_1490,449.9077749416864
TEST_1491,650.2376744183159
TEST_1492,650.9571686845985
TEST_1493,103.61414119196954
TEST_1494,548.5440115600828
TEST_1495,154.07807097578046
TEST_1496,654.9067276371468
TEST_1497,358.74795943642926
TEST_1498,651.7591501389252
TEST_1499,355.16181812279143
TEST_1500,447.25862946403595
TEST_1501,376.84973922025375
TEST_1502,251.56235082052007
TEST_1503,340.56622866049213
TEST_1504,346.24674297015633
TEST_1505,51.41590507014925
TEST_1506,415.31230211370655
TEST_1507,355.5188266307197
TEST_1508,686.3436414118041
TEST_1509,651.5262229062475
TEST_1510,516.4375563672853
TEST_1511,258.53808650271475
TEST_1512,261.9462319422097
TEST_1513,471.3874504679827
TEST_1514,112.80415626227449
TEST_1515,239.73046641462165
TEST_1516,346.4726225673231
TEST_1517,449.4107423849897
TEST_1518,254.56674516542148
TEST_1519,656.1424212848898
TEST_1520,449.69567392456065
TEST_1521,683.6923941159721
TEST_1522,163.59301914854913
TEST_1523,255.11101159796428
TEST_1524,346.3208060805979
TEST_1525,652.74836633985
TEST_1526,362.9264664778146
TEST_1527,347.95725989682893
TEST_1528,55.4272086044721
TEST_1529,448.1890377528558
TEST_1530,749.966476949822
TEST_1531,319.0501953879035
TEST_1532,556.8900739065938
TEST_1533,37.899934210977854
TEST_1534,132.40369398560537
TEST_1535,343.2643048261042
TEST_1536,553.3094888204427
TEST_1537,257.891589521026
TEST_1538,355.0832820070759
TEST_1539,368.9698548924787
TEST_1540,343.2643048261042
TEST_1541,547.3068010721781
TEST_1542,26.538916821382582
TEST_1543,246.0585819109671
TEST_1544,140.8341527288012
TEST_1545,634.9130207339338
TEST_1546,450.6039047792631
TEST_1547,245.3146175152661
TEST_1548,556.8908107115248
TEST_1549,148.12564019075066
TEST_1550,243.6517352629752
TEST_1551,348.029149084374
TEST_1552,153.51788305762332
TEST_1553,546.8514240341475
TEST_1554,469.8985756071968
TEST_1555,245.6945321330596
TEST_1556,651.0825715718045
TEST_1557,755.4212220612337
TEST_1558,143.78823211008014
TEST_1559,338.0710916869
TEST_1560,448.1890377528558
TEST_1561,247.56740882268673
TEST_1562,528.9822988716776
TEST_1563,164.6084147878596
TEST_1564,448.1890377528558
TEST_1565,257.7039183384625
TEST_1566,653.0726017287315
TEST_1567,249.8405750407864
TEST_1568,557.2089831484465
TEST_1569,557.2089831484465
TEST_1570,750.1540074326209
TEST_1571,49.287193966703356
TEST_1572,656.3799361111044
TEST_1573,461.7680340784476
TEST_1574,652.3012557711463
TEST_1575,143.92620255007395
TEST_1576,156.51751174967964
TEST_1577,557.2089831484465
TEST_1578,645.7583508394558
TEST_1579,651.0825715718045
TEST_1580,347.95725989682893
TEST_1581,690.1322490926087
TEST_1582,452.54614326219036
TEST_1583,362.57628022164306
TEST_1584,444.33111064021034
TEST_1585,444.194261272841
TEST_1586,247.56740882268673
TEST_1587,772.3309102626378
TEST_1588,517.7939037520692
TEST_1589,347.95725989682893
TEST_1590,249.61744587576084
TEST_1591,346.2220661502545
TEST_1592,663.1846131818561
TEST_1593,557.339922815924
TEST_1594,53.24986097975412
TEST_1595,742.2088916962157
TEST_1596,737.8557851527415
TEST_1597,550.7543743240421
TEST_1598,539.5820710341112
TEST_1599,228.87186076471016
TEST_1600,653.7874388344089
TEST_1601,154.56018746923255
TEST_1602,499.19973096247475
TEST_1603,685.9892621502845
TEST_1604,146.49487914828723
TEST_1605,556.8908107115248
TEST_1606,347.95725989682893
TEST_1607,756.4313564317717
TEST_1608,242.5866360666695
TEST_1609,257.9374865027147
TEST_1610,445.28878715543505
TEST_1611,377.47446320620804
TEST_1612,442.2656402785608
TEST_1613,159.37082158018413
TEST_1614,186.33631707579298
TEST_1615,342.68298215852326
TEST_1616,253.83946809553606
TEST_1617,155.55627290584505
TEST_1618,348.29347982232844
TEST_1619,537.7622107329047
TEST_1620,144.89108004568158
TEST_1621,468.6784792961017
TEST_1622,447.25862946403595
TEST_1623,143.51248210625795
TEST_1624,448.0599636013319
TEST_1625,653.7285032485413
TEST_1626,749.4952518320919
TEST_1627,353.94227717267813
TEST_1628,755.5995446105601
TEST_1629,651.4595657504921
TEST_1630,577.8373177150365
TEST_1631,31.553452284994304
TEST_1632,650.8257255103374
TEST_1633,253.54553105409863
TEST_1634,447.25862946403595
TEST_1635,447.25862946403595
TEST_1636,85.3761802916603
TEST_1637,450.3223336598222
TEST_1638,242.85547433341128
TEST_1639,245.3146175152661
TEST_1640,113.29944598497502
TEST_1641,342.68298215852326
TEST_1642,527.2099786450668
TEST_1643,163.59301914854913
TEST_1644,448.1890377528558
TEST_1645,247.56740882268673
TEST_1646,725.8882305938256
TEST_1647,333.30778739131733
TEST_1648,256.1528062656622
TEST_1649,80.95672683168482
TEST_1650,254.106574674113
TEST_1651,689.6481489520844
TEST_1652,34.643579694927844
TEST_1653,145.44928320977988
TEST_1654,37.899934210977854
TEST_1655,363.5155864930406
TEST_1656,749.6528689085728
TEST_1657,150.0481276835662
TEST_1658,645.7583508394558
TEST_1659,244.38929360993544
TEST_1660,516.4375563672853
TEST_1661,758.6336880682486
TEST_1662,113.29944598497502
TEST_1663,346.4726225673231
TEST_1664,414.90732369355794
TEST_1665,658.9174219081343
TEST_1666,156.53825633947747
TEST_1667,149.00346258949452
TEST_1668,42.27972615881312
TEST_1669,163.59301914854913
TEST_1670,546.8514240341475
TEST_1671,363.83770101214327
TEST_1672,346.4726225673231
TEST_1673,557.5535239113718
TEST_1674,447.25862946403595
TEST_1675,55.4272086044721
TEST_1676,368.9698548924787
TEST_1677,641.3497895901489
TEST_1678,143.7333985443719
TEST_1679,444.33111064021034
TEST_1680,585.588968282478
TEST_1681,351.7931144982341
TEST_1682,356.2839638171125
TEST_1683,444.94541002464837
TEST_1684,347.98618484617685
TEST_1685,586.5004372273366
TEST_1686,347.95725989682893
TEST_1687,586.303131460497
TEST_1688,21.621112198061073
TEST_1689,543.5593658340948
TEST_1690,763.7292755639145
TEST_1691,153.73690155570623
TEST_1692,363.83770101214327
TEST_1693,552.9223874711678
TEST_1694,743.7754948815601
TEST_1695,547.8987193363058
TEST_1696,40.45049770351084
TEST_1697,245.25960735310565
TEST_1698,242.5866360666695
TEST_1699,347.95725989682893
TEST_1700,449.33199640562134
TEST_1701,257.9280854825081
TEST_1702,256.61045827516983
TEST_1703,18.271264750085496
TEST_1704,770.4549219284904
TEST_1705,593.9884366393387
TEST_1706,387.45234806625115
TEST_1707,743.2940503080551
TEST_1708,633.7356510869356
TEST_1709,464.7824269332348
TEST_1710,378.4164977288309
TEST_1711,295.98303172294794
TEST_1712,648.0083552367299
TEST_1713,363.2141371246481
TEST_1714,452.0402079593231
TEST_1715,553.1316480843404
TEST_1716,248.7849983266406
TEST_1717,648.4668583248779
TEST_1718,657.098324893032
TEST_1719,388.6390983200502
TEST_1720,545.6337798126746
TEST_1721,171.85140704787187
TEST_1722,646.3722633374139
TEST_1723,145.525369880426
TEST_1724,154.76208370272337
TEST_1725,653.7874388344089
TEST_1726,147.94588711499662
TEST_1727,254.5841570694187
TEST_1728,174.86522111277577
TEST_1729,242.1165075717522
TEST_1730,557.6311037177093
TEST_1731,52.806835259999374
TEST_1732,256.61045827516983
TEST_1733,708.7419677184547
TEST_1734,144.6065692614554
TEST_1735,447.6358803137442
TEST_1736,745.2937945652897
TEST_1737,248.72856979433988
TEST_1738,237.36796131771732
TEST_1739,147.4244749061517
TEST_1740,347.95725989682893
TEST_1741,645.2926434857292
TEST_1742,257.9280854825081
TEST_1743,257.9374865027147
TEST_1744,48.46933437204994
TEST_1745,143.7333985443719
TEST_1746,523.6745055876291
TEST_1747,448.57575224067443
TEST_1748,379.3265884804957
TEST_1749,244.8720270761554
TEST_1750,246.0585819109671
TEST_1751,652.3012557711463
TEST_1752,555.3733278917368
TEST_1753,448.9377352829848
TEST_1754,147.8885873767273
TEST_1755,641.0020855670647
TEST_1756,448.4798089937997
TEST_1757,184.93187800559824
TEST_1758,135.7227610228616
TEST_1759,170.0289028142118
TEST_1760,255.09498098797695
TEST_1761,651.9353416572625
TEST_1762,580.6420549934677
TEST_1763,754.9179787882006
TEST_1764,662.5824053314386
TEST_1765,447.72475798812457
TEST_1766,446.22863243731206
TEST_1767,55.4272086044721
TEST_1768,344.84168607159086
TEST_1769,347.7496871906455
TEST_1770,656.3799361111044
TEST_1771,650.2376744183159
TEST_1772,447.25862946403595
TEST_1773,579.5736879762867
TEST_1774,419.96074739866475
TEST_1775,447.25862946403595
TEST_1776,234.0451277935794
TEST_1777,767.7093625066509
TEST_1778,632.4322112222246
TEST_1779,450.3223336598222
TEST_1780,247.56740882268673
TEST_1781,24.570119652262168
TEST_1782,196.5083877536764
TEST_1783,556.8908107115248
TEST_1784,559.1749637020998
TEST_1785,245.27803806732777
TEST_1786,444.49702710672915
TEST_1787,44.968413339266505
TEST_1788,345.32773580528806
TEST_1789,109.0380944752905
TEST_1790,651.0825715718045
TEST_1791,345.86343113502284
TEST_1792,126.62835434157269
TEST_1793,547.8987193363058
TEST_1794,32.656856230758365
TEST_1795,646.1122577259282
TEST_1796,246.22163749921702
TEST_1797,26.41583366815192
TEST_1798,247.57568116455403
TEST_1799,648.3026888272145
TEST_1800,363.83770101214327
TEST_1801,448.8093880506773
TEST_1802,623.7927729482499
TEST_1803,555.8182978327052
TEST_1804,257.9374865027147
TEST_1805,616.9782681439071
TEST_1806,397.1051870872162
TEST_1807,749.0045535697907
TEST_1808,460.43546400294827
TEST_1809,635.0708622509051
TEST_1810,153.51788305762332
TEST_1811,626.1782573068159
TEST_1812,553.6414801065207
TEST_1813,546.77529245147
TEST_1814,649.1795537572776
TEST_1815,143.1182675820627
TEST_1816,539.5814480242959
TEST_1817,557.339922815924
TEST_1818,447.25862946403595
TEST_1819,258.3045183384625
TEST_1820,132.40369398560537
TEST_1821,636.9455488067283
TEST_1822,77.39504375663356
TEST_1823,643.7429228451902
TEST_1824,37.899934210977854
TEST_1825,256.61045827516983
TEST_1826,715.5491267757803
TEST_1827,233.0693937450988
TEST_1828,159.37082158018413
TEST_1829,249.61744587576084
TEST_1830,146.4717118503984
TEST_1831,50.82903058315809
TEST_1832,351.4845307795954
TEST_1833,557.6311037177093
TEST_1834,345.86343113502284
TEST_1835,657.4742282276575
TEST_1836,587.3192142298354
TEST_1837,208.10667046573195
TEST_1838,50.24200177475912
TEST_1839,48.54527356707372
TEST_1840,189.43380495643484
TEST_1841,628.8907081874685
TEST_1842,23.328031144484754
TEST_1843,764.302513324638
TEST_1844,15.577507152041843
TEST_1845,44.88112557208086
TEST_1846,167.22826437800438
TEST_1847,654.9067276371468
TEST_1848,21.36657995340799
TEST_1849,743.5490725842122
TEST_1850,244.7061602120242
TEST_1851,258.53808650271475
TEST_1852,351.4845307795954
TEST_1853,448.3230213284944
TEST_1854,212.45369166558487
TEST_1855,759.7929259780298
TEST_1856,509.931691550932
TEST_1857,696.4558364307776
TEST_1858,557.6311037177093
TEST_1859,347.95725989682893
TEST_1860,450.3223336598222
TEST_1861,447.25862946403595
TEST_1862,632.4322112222246
TEST_1863,447.25862946403595
TEST_1864,760.4169355520744
TEST_1865,585.588968282478
TEST_1866,538.8941372686685
TEST_1867,551.9409403370959
TEST_1868,44.13685297481383
TEST_1869,630.786013866301
TEST_1870,642.468952825828
TEST_1871,148.19785938749249
